date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:57:11	37329/37329	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:09%20GMT	http://jessicapphotography.com/deutsch/author/admin/page/26/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/8a/deutsch/author/admin/page/26/index.html	(from http://jessicapphotography.com/deutsch/author/admin/page/25/)
13:57:19	43144/43144	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:10%20GMT	http://jessicapphotography.com/deutsch/category/privat/page/26/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/b4/deutsch/category/privat/page/26/index.html	(from http://jessicapphotography.com/deutsch/category/privat/page/25/)
13:57:19	320/320	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:57:19%20GMT	http://jessicapphotography.com/deutsch	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/5f/deutsch.html	(from http://jessicapphotography.com/english/newsblog/page/26)
13:57:19	40877/40877	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:12%20GMT	http://jessicapphotography.com/english/newsblog/page/27	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/7b/english/newsblog/page/27.html	(from http://jessicapphotography.com/english/newsblog/page/26)
13:57:20	30869/30869	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:20%20GMT	http://jessicapphotography.com/english/archives/author/admin/page/26	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/dd/english/archives/author/admin/page/26.html	(from http://jessicapphotography.com/english/archives/author/admin/page/25)
13:57:21	36872/36872	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:20%20GMT	http://jessicapphotography.com/english/archives/category/private/page/26	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/a5/english/archives/category/private/page/26.html	(from http://jessicapphotography.com/english/archives/category/private/page/25)
13:57:27	52954/52954	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:21%20GMT	http://jessicapphotography.com/deutsch/newsblog/page/28/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/a1/deutsch/newsblog/page/28/index.html	(from http://jessicapphotography.com/deutsch/newsblog/page/27/)
13:57:29	47292/47292	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:21%20GMT	http://jessicapphotography.com/deutsch/category/jessica-photography/page/27/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/3f/deutsch/category/jessica-photography/page/27/index.html	(from http://jessicapphotography.com/deutsch/category/jessica-photography/page/26/)
13:57:29	46672/46672	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:21%20GMT	http://jessicapphotography.com/deutsch/author/admin/page/27/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/f7/deutsch/author/admin/page/27/index.html	(from http://jessicapphotography.com/deutsch/author/admin/page/26/)
13:57:29	48134/48134	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:22%20GMT	http://jessicapphotography.com/deutsch/category/privat/page/27/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/80/deutsch/category/privat/page/27/index.html	(from http://jessicapphotography.com/deutsch/category/privat/page/26/)
13:57:30	40606/40606	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:29%20GMT	http://jessicapphotography.com/english/newsblog/page/28	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/5a/english/newsblog/page/28.html	(from http://jessicapphotography.com/english/newsblog/page/27)
13:57:31	35392/35392	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:30%20GMT	http://jessicapphotography.com/english/archives/author/admin/page/27	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/b3/english/archives/author/admin/page/27.html	(from http://jessicapphotography.com/english/archives/author/admin/page/26)
13:57:31	320/320	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:57:30%20GMT	http://jessicapphotography.com/deutsch	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/5f/deutsch.html	(from http://jessicapphotography.com/english/archives/author/admin/page/26)
13:57:33	38973/38973	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:31%20GMT	http://jessicapphotography.com/english/archives/category/private/page/27	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/a8/english/archives/category/private/page/27.html	(from http://jessicapphotography.com/english/archives/category/private/page/26)
13:57:34	40270/40270	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:32%20GMT	http://jessicapphotography.com/deutsch/category/jessica-photography/page/28/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/0e/deutsch/category/jessica-photography/page/28/index.html	(from http://jessicapphotography.com/deutsch/category/jessica-photography/page/27/)
13:57:38	45608/45608	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:32%20GMT	http://jessicapphotography.com/deutsch/newsblog/page/29/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/8a/deutsch/newsblog/page/29/index.html	(from http://jessicapphotography.com/deutsch/newsblog/page/28/)
13:57:38	46651/46651	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:32%20GMT	http://jessicapphotography.com/deutsch/author/admin/page/28/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/26/deutsch/author/admin/page/28/index.html	(from http://jessicapphotography.com/deutsch/author/admin/page/27/)
13:57:39	41875/41875	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:33%20GMT	http://jessicapphotography.com/deutsch/category/privat/page/28/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/ca/deutsch/category/privat/page/28/index.html	(from http://jessicapphotography.com/deutsch/category/privat/page/27/)
13:57:39	47696/47696	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:34%20GMT	http://jessicapphotography.com/english/newsblog/page/29	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/16/english/newsblog/page/29.html	(from http://jessicapphotography.com/english/newsblog/page/28)
13:57:39	35212/35212	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:38%20GMT	http://jessicapphotography.com/english/archives/author/admin/page/28	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/d7/english/archives/author/admin/page/28.html	(from http://jessicapphotography.com/english/archives/author/admin/page/27)
13:57:41	60245/60245	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:39%20GMT	http://jessicapphotography.com/english/archives/category/private/page/28	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/5a/english/archives/category/private/page/28.html	(from http://jessicapphotography.com/english/archives/category/private/page/27)
13:57:43	44813/44813	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:41%20GMT	http://jessicapphotography.com/deutsch/newsblog/page/30/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/57/deutsch/newsblog/page/30/index.html	(from http://jessicapphotography.com/deutsch/newsblog/page/29/)
13:57:43	39312/39312	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:41%20GMT	http://jessicapphotography.com/deutsch/author/admin/page/29/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/09/deutsch/author/admin/page/29/index.html	(from http://jessicapphotography.com/deutsch/author/admin/page/28/)
13:57:43	30701/30701	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:41%20GMT	http://jessicapphotography.com/deutsch/category/jessica-photography/page/29/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/83/deutsch/category/jessica-photography/page/29/index.html	(from http://jessicapphotography.com/deutsch/category/jessica-photography/page/28/)
13:57:43	48565/48565	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:42%20GMT	http://jessicapphotography.com/deutsch/category/privat/page/29/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/f0/deutsch/category/privat/page/29/index.html	(from http://jessicapphotography.com/deutsch/category/privat/page/28/)
13:57:44	44697/44697	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:44%20GMT	http://jessicapphotography.com/english/newsblog/page/30	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/30/english/newsblog/page/30.html	(from http://jessicapphotography.com/english/newsblog/page/29)
13:57:48	42317/42317	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:44%20GMT	http://jessicapphotography.com/english/archives/author/admin/page/29	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/5c/english/archives/author/admin/page/29.html	(from http://jessicapphotography.com/english/archives/author/admin/page/28)
13:57:51	37820/37820	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:48%20GMT	http://jessicapphotography.com/english/archives/category/private/page/29	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/f0/english/archives/category/private/page/29.html	(from http://jessicapphotography.com/english/archives/category/private/page/28)
13:57:52	38523/38523	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:50%20GMT	http://jessicapphotography.com/deutsch/author/admin/page/30/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/42/deutsch/author/admin/page/30/index.html	(from http://jessicapphotography.com/deutsch/author/admin/page/29/)
13:57:52	44343/44343	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:50%20GMT	http://jessicapphotography.com/deutsch/newsblog/page/31/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/82/deutsch/newsblog/page/31/index.html	(from http://jessicapphotography.com/deutsch/newsblog/page/30/)
13:57:52	50799/50799	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:51%20GMT	http://jessicapphotography.com/deutsch/category/privat/page/30/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/d3/deutsch/category/privat/page/30/index.html	(from http://jessicapphotography.com/deutsch/category/privat/page/29/)
13:57:52	35112/35112	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:51%20GMT	http://jessicapphotography.com/english/newsblog/page/31	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/e4/english/newsblog/page/31.html	(from http://jessicapphotography.com/english/newsblog/page/30)
13:57:53	39295/39295	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:53%20GMT	http://jessicapphotography.com/english/archives/author/admin/page/30	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/aa/english/archives/author/admin/page/30.html	(from http://jessicapphotography.com/english/archives/author/admin/page/29)
13:57:54	34288/34288	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:53%20GMT	http://jessicapphotography.com/english/archives/category/private/page/30	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/43/english/archives/category/private/page/30.html	(from http://jessicapphotography.com/english/archives/category/private/page/29)
13:57:55	44095/44095	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:54%20GMT	http://jessicapphotography.com/deutsch/newsblog/page/32/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/ca/deutsch/newsblog/page/32/index.html	(from http://jessicapphotography.com/deutsch/newsblog/page/31/)
13:58:00	39556/39556	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:54%20GMT	http://jessicapphotography.com/deutsch/category/privat/page/31/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/41/deutsch/category/privat/page/31/index.html	(from http://jessicapphotography.com/deutsch/category/privat/page/30/)
13:58:01	38054/38054	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:55%20GMT	http://jessicapphotography.com/deutsch/author/admin/page/31/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/d1/deutsch/author/admin/page/31/index.html	(from http://jessicapphotography.com/deutsch/author/admin/page/30/)
13:58:01	49384/49384	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:57:55%20GMT	http://jessicapphotography.com/english/newsblog/page/32	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/d7/english/newsblog/page/32.html	(from http://jessicapphotography.com/english/newsblog/page/31)
13:58:01	29672/29672	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:58:01%20GMT	http://jessicapphotography.com/english/archives/author/admin/page/31	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/fe/english/archives/author/admin/page/31.html	(from http://jessicapphotography.com/english/archives/author/admin/page/30)
13:58:03	32685/32685	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:58:01%20GMT	http://jessicapphotography.com/english/archives/category/private/page/31	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/91/english/archives/category/private/page/31.html	(from http://jessicapphotography.com/english/archives/category/private/page/30)
13:58:03	37809/37809	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:58:02%20GMT	http://jessicapphotography.com/deutsch/author/admin/page/32/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/70/deutsch/author/admin/page/32/index.html	(from http://jessicapphotography.com/deutsch/author/admin/page/31/)
13:58:04	44883/44883	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:58:02%20GMT	http://jessicapphotography.com/deutsch/category/privat/page/32/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/6c/deutsch/category/privat/page/32/index.html	(from http://jessicapphotography.com/deutsch/category/privat/page/31/)
13:58:04	45379/45379	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:58:02%20GMT	http://jessicapphotography.com/deutsch/newsblog/page/33/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/c4/deutsch/newsblog/page/33/index.html	(from http://jessicapphotography.com/deutsch/newsblog/page/32/)
13:58:04	49003/49003	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:58:03%20GMT	http://jessicapphotography.com/english/newsblog/page/33	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/e9/english/newsblog/page/33.html	(from http://jessicapphotography.com/english/newsblog/page/32)
13:58:05	43977/43977	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:58:04%20GMT	http://jessicapphotography.com/english/archives/author/admin/page/32	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/c7/english/archives/author/admin/page/32.html	(from http://jessicapphotography.com/english/archives/author/admin/page/31)
13:58:15	0/-1	---M--	301	error ('')			http://jessicapphotography.com/deutsch/feed	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/df/deutsch/feed.449.delayed	(from http://jessicapphotography.com/deutsch/newsblog/page/33/)
13:58:16	41083/41083	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:58:05%20GMT	http://jessicapphotography.com/english/archives/category/private/page/32	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/e9/english/archives/category/private/page/32.html	(from http://jessicapphotography.com/english/archives/category/private/page/31)
13:58:17	39095/39095	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:58:16%20GMT	http://jessicapphotography.com/deutsch/author/admin/page/33/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/65/deutsch/author/admin/page/33/index.html	(from http://jessicapphotography.com/deutsch/author/admin/page/32/)
13:58:18	40464/40464	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:58:15%20GMT	http://jessicapphotography.com/deutsch/newsblog/page/34/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/11/deutsch/newsblog/page/34/index.html	(from http://jessicapphotography.com/deutsch/newsblog/page/33/)
13:58:18	55330/55330	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:58:15%20GMT	http://jessicapphotography.com/deutsch/category/privat/page/33/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/3c/deutsch/category/privat/page/33/index.html	(from http://jessicapphotography.com/deutsch/category/privat/page/32/)
13:58:18	40552/40552	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:58:16%20GMT	http://jessicapphotography.com/english/newsblog/page/34	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/75/english/newsblog/page/34.html	(from http://jessicapphotography.com/english/newsblog/page/33)
13:58:18	43579/43579	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:58:18%20GMT	http://jessicapphotography.com/english/archives/author/admin/page/33	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/b5/english/archives/author/admin/page/33.html	(from http://jessicapphotography.com/english/archives/author/admin/page/32)
13:58:19	0/-1	---M--	301	error ('')			http://jessicapphotography.com/deutsch/feed	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/df/deutsch/feed.44d.delayed	(from http://jessicapphotography.com/deutsch/author/admin/page/33/)
13:58:26	41568/41568	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:58:19%20GMT	http://jessicapphotography.com/english/archives/category/private/page/33	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/24/english/archives/category/private/page/33.html	(from http://jessicapphotography.com/english/archives/category/private/page/32)
13:58:28	41412/41412	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:58:20%20GMT	http://jessicapphotography.com/deutsch/newsblog/page/35/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/62/deutsch/newsblog/page/35/index.html	(from http://jessicapphotography.com/deutsch/newsblog/page/34/)
13:58:28	34181/34181	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:58:20%20GMT	http://jessicapphotography.com/deutsch/author/admin/page/34/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/c2/deutsch/author/admin/page/34/index.html	(from http://jessicapphotography.com/deutsch/author/admin/page/33/)
13:58:28	49765/49765	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:58:20%20GMT	http://jessicapphotography.com/deutsch/category/privat/page/34/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/9a/deutsch/category/privat/page/34/index.html	(from http://jessicapphotography.com/deutsch/category/privat/page/33/)
13:58:28	39160/39160	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:58:26%20GMT	http://jessicapphotography.com/english/newsblog/page/35	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/92/english/newsblog/page/35.html	(from http://jessicapphotography.com/english/newsblog/page/34)
13:58:29	35119/35119	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:58:28%20GMT	http://jessicapphotography.com/english/archives/author/admin/page/34	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/f0/english/archives/author/admin/page/34.html	(from http://jessicapphotography.com/english/archives/author/admin/page/33)
13:58:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:58:30%20GMT	http://jessicapphotography.com/deutsch/newsblog/page/35/%20http://www.yanntiersen.com/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/1f/deutsch/newsblog/page/35/%20http_/www.yanntiersen.com/index.html	(from http://jessicapphotography.com/deutsch/newsblog/page/35/)
13:58:30	35349/35349	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:58:29%20GMT	http://jessicapphotography.com/english/archives/category/private/page/34	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/88/english/archives/category/private/page/34.html	(from http://jessicapphotography.com/english/archives/category/private/page/33)
13:58:31	40993/40993	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:58:30%20GMT	http://jessicapphotography.com/deutsch/newsblog/page/36/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/c3/deutsch/newsblog/page/36/index.html	(from http://jessicapphotography.com/deutsch/newsblog/page/35/)
13:58:31	35125/35125	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:58:30%20GMT	http://jessicapphotography.com/deutsch/author/admin/page/35/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/86/deutsch/author/admin/page/35/index.html	(from http://jessicapphotography.com/deutsch/author/admin/page/34/)
13:58:38	36950/36950	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:58:31%20GMT	http://jessicapphotography.com/deutsch/category/privat/page/35/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/62/deutsch/category/privat/page/35/index.html	(from http://jessicapphotography.com/deutsch/category/privat/page/34/)
13:58:38	46323/46323	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:58:31%20GMT	http://jessicapphotography.com/english/newsblog/page/36	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/55/english/newsblog/page/36.html	(from http://jessicapphotography.com/english/newsblog/page/35)
13:58:39	33761/33761	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:58:38%20GMT	http://jessicapphotography.com/english/archives/author/admin/page/35	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/80/english/archives/author/admin/page/35.html	(from http://jessicapphotography.com/english/archives/author/admin/page/34)
13:58:39	0/-1	---M--	301	error ('')			http://jessicapphotography.com/english	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/5b/english.454.delayed	(from http://jessicapphotography.com/deutsch/newsblog/page/36/)
13:58:40	35158/35158	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:58:39%20GMT	http://jessicapphotography.com/english/archives/category/private/page/35	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/8f/english/archives/category/private/page/35.html	(from http://jessicapphotography.com/english/archives/category/private/page/34)
13:58:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:58:40%20GMT	http://jessicapphotography.com/deutsch/author/admin/page/35/%20http://www.yanntiersen.com/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/18/deutsch/author/admin/page/35/%20http_/www.yanntiersen.com/index.html	(from http://jessicapphotography.com/deutsch/author/admin/page/35/)
13:58:40	34715/34715	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:58:40%20GMT	http://jessicapphotography.com/deutsch/author/admin/page/36/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/3a/deutsch/author/admin/page/36/index.html	(from http://jessicapphotography.com/deutsch/author/admin/page/35/)
13:58:40	49463/49463	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:58:40%20GMT	http://jessicapphotography.com/deutsch/newsblog/page/37/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/e0/deutsch/newsblog/page/37/index.html	(from http://jessicapphotography.com/deutsch/newsblog/page/36/)
13:58:42	39024/39024	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:58:41%20GMT	http://jessicapphotography.com/deutsch/category/privat/page/36/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/f1/deutsch/category/privat/page/36/index.html	(from http://jessicapphotography.com/deutsch/category/privat/page/35/)
13:58:42	38363/38363	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:58:41%20GMT	http://jessicapphotography.com/english/newsblog/page/37	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/ef/english/newsblog/page/37.html	(from http://jessicapphotography.com/english/newsblog/page/36)
13:58:42	40867/40867	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:58:42%20GMT	http://jessicapphotography.com/english/archives/author/admin/page/36	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/e1/english/archives/author/admin/page/36.html	(from http://jessicapphotography.com/english/archives/author/admin/page/35)
13:58:48	0/-1	---M--	301	error ('')			http://jessicapphotography.com/english	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/5b/english.458.delayed	(from http://jessicapphotography.com/deutsch/author/admin/page/36/)
13:58:49	33687/33687	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:58:43%20GMT	http://jessicapphotography.com/english/archives/category/private/page/36	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/9a/english/archives/category/private/page/36.html	(from http://jessicapphotography.com/english/archives/category/private/page/35)
